%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 3, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -40.860928147191544, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.04628205 -0.91473184  0.05604132 -1.0154194  -0.65508114 -0.69608114
  0.03801307 -0.12672667  0.1234183   0.05581778  0.04405286  1.09622339]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:50836.51s

Optimal: selection 101010000000, value -43.51002035+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
142	001010100010	-42.50947096		0.00037651
143	001010101000	-42.50932427		0.00037651
144	101010000010	-42.50938833		0.00037651
145	101010001000	-42.50934036		0.00037650
146	001010001010	-42.50922900		0.00037650
147	100010100010	-42.50920070		0.00037644
148	100010101000	-42.50905047		0.00037644
149	000010101010	-42.50904812		0.00037643
150	100010001010	-42.50889672		0.00037643
151	101000001010	-42.50869213		0.00037641
152	101000100010	-42.50916174		0.00037641
153	001000101010	-42.50897773		0.00037640
154	101000101000	-42.50911325		0.00037640
155	100000101010	-42.50854652		0.00037634
156	001011000000	-42.50863199		0.00027671
157	000011100000	-42.50826481		0.00027666
158	001110000000	-42.50884383		0.00027666
159	100011000000	-42.50861808		0.00027662
160	000011001000	-42.50848928		0.00027662
161	000011000010	-42.50873720		0.00027661
162	000010110000	-42.50547009		0.00027659
163	001001100000	-42.50913821		0.00027657
164	000110100000	-42.50932970		0.00027657
165	101001000000	-42.50935728		0.00027655
166	100110000000	-42.50941457		0.00027654
167	001001000010	-42.50934322		0.00027654
168	000110000010	-42.50926733		0.00027654
169	001010010000	-42.50820512		0.00027654
170	001001001000	-42.50919705		0.00027654
171	001100100000	-42.50883927		0.00027654
172	000110001000	-42.50922289		0.00027654
173	001100000010	-42.50850952		0.00027653
174	011010000000	-42.50897316		0.00027652
175	101100000000	-42.50878994		0.00027652
176	001000110000	-42.50583272		0.00027652
177	001100001000	-42.50856682		0.00027652
178	001010000001	-42.50883291		0.00027652
179	001010000100	-42.50853257		0.00027651
180	100001100000	-42.50902536		0.00027650
181	110010000000	-42.50751960		0.00027650
182	000001101000	-42.50887189		0.00027649
183	000001100010	-42.50912032		0.00027648
184	000010001100	-42.50677286		0.00027648
185	010010100000	-42.50867650		0.00027647
186	000010000011	-42.50754057		0.00027647
187	100001000010	-42.50917190		0.00027647
188	100001001000	-42.50902218		0.00027647
189	100010010000	-42.50799333		0.00027646
190	000001001010	-42.50904400		0.00027646
191	000010100001	-42.50875429		0.00027646
192	000010100100	-42.50824944		0.00027646
193	000010011000	-42.50781519		0.00027645
194	100000110000	-42.50552199		0.00027645
195	001000000011	-42.50710105		0.00027645
196	111000000000	-42.50747962		0.00027645
197	000010010010	-42.50806414		0.00027645
198	000000111000	-42.50531917		0.00027645
199	010010000010	-42.50849719		0.00027645
200	010010001000	-42.50844567		0.00027644
201	100010000001	-42.50850418		0.00027644
202	000000110010	-42.50556863		0.00027644
203	001000001100	-42.50663856		0.00027644
204	100100100000	-42.50931107		0.00027644
205	000010001001	-42.50837717		0.00027644
206	100010000100	-42.50819676		0.00027644
207	000100100010	-42.50913967		0.00027644
208	000100101000	-42.50909472		0.00027643
209	100100000010	-42.50892285		0.00027643
210	000010000110	-42.50812127		0.00027643
211	000100001010	-42.50873207		0.00027643
212	100100001000	-42.50897661		0.00027642
213	011000100000	-42.50877072		0.00027642
214	001000100001	-42.50858216		0.00027641
215	011000000010	-42.50832403		0.00027641
216	101000000001	-42.50819784		0.00027641
217	001000100100	-42.50828078		0.00027640
218	101000010000	-42.50822175		0.00027640
219	001000001001	-42.50803940		0.00027640
220	001000010010	-42.50815938		0.00027640
221	011000001000	-42.50837426		0.00027640
222	001000011000	-42.50801217		0.00027640
223	001000000110	-42.50788523		0.00027640
224	110000100000	-42.50721823		0.00027640
225	110000000010	-42.50671306		0.00027640
226	101000000100	-42.50809390		0.00027639
227	100000000011	-42.50661491		0.00027639
228	110000001000	-42.50675975		0.00027639
229	000000101100	-42.50639746		0.00027639
230	000000001110	-42.50596900		0.00027638
231	000000001011	-42.50648880		0.00027638
232	100000001100	-42.50614180		0.00027638
233	000000100011	-42.50716671		0.00027638
234	010000100010	-42.50817166		0.00027635
235	010000101000	-42.50811963		0.00027635
236	100000100001	-42.50815449		0.00027635
237	010000001010	-42.50764003		0.00027634
238	100000001001	-42.50754972		0.00027634
239	000000101001	-42.50800281		0.00027634
240	100000100100	-42.50784604		0.00027634
241	100000010010	-42.50779018		0.00027634
242	100000000110	-42.50739201		0.00027634
243	100000011000	-42.50763943		0.00027633
244	000000100110	-42.50774639		0.00027633
