%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.39939837006619, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.28265605 -0.34864798 -0.21863373 -0.10312038 -0.00157384 -0.01265846
  0.02908498  0.07400709  0.23466192  1.0871298  -0.18627527  0.11615174]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:36278.21s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
141	000000010010	-19.50236607		0.00236582
142	100001000000	-19.50280146		0.00236582
143	100000000100	-19.50238193		0.00236582
144	010000001000	-19.50255471		0.00236581
145	000000100100	-19.50235488		0.00236581
146	000000000110	-19.50231232		0.00236579
147	000000001001	-19.50244518		0.00236579
148	000001001000	-19.50267192		0.00236577
149	000000011000	-19.50223571		0.00236577
150	000001100000	-19.50262827		0.00236576
151	000011000000	-19.50245086		0.00236573
152	110000000000	-19.50230449		0.00236572
153	000000000011	-19.50218474		0.00236570
154	000000001100	-19.50178615		0.00236561
155	000000110000	-19.50142864		0.00236549
156	011001000000	-23.50258512		0.00207725
157	100101000000	-23.50273052		0.00207723
158	010110000000	-23.50264747		0.00207723
159	001001000001	-23.50254192		0.00207723
160	001001010000	-23.50221749		0.00207723
161	000110010000	-23.50237647		0.00207722
162	011000010000	-23.50222107		0.00207722
163	000101100000	-23.50265440		0.00207721
164	100100010000	-23.50243770		0.00207721
165	000010010001	-23.50211500		0.00207721
166	000001100001	-23.50248156		0.00207721
167	001001000100	-23.50233290		0.00207721
168	000101000010	-23.50268116		0.00207721
169	000110000001	-23.50250839		0.00207721
170	010100100000	-23.50263258		0.00207720
171	000001010010	-23.50218389		0.00207720
172	000110000100	-23.50237262		0.00207719
173	001000010001	-23.50214308		0.00207719
174	000101001000	-23.50261471		0.00207718
175	010010010000	-23.50209710		0.00207717
176	100001010000	-23.50215476		0.00207717
177	010001100000	-23.50244626		0.00207717
178	000100010010	-23.50237094		0.00207717
179	001000010100	-23.50193332		0.00207716
180	000100100001	-23.50247610		0.00207716
181	000100100100	-23.50233996		0.00207715
182	100001000001	-23.50243709		0.00207715
183	000100011000	-23.50230413		0.00207714
184	010001000010	-23.50243092		0.00207714
185	000010010100	-23.50183199		0.00207714
186	000001100100	-23.50219892		0.00207714
187	010010000001	-23.50214482		0.00207713
188	000011000001	-23.50232997		0.00207712
