%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 9, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -4.306322672639364, 
maxIter: 0, func_eval: 1871
Parameters Found: [ 1.33319948 -0.11994435 -0.145495   -0.06471677 -0.06806051  0.0680449
  0.0404489   0.02931307  0.2082993   0.92560979  0.05684612  0.10161714]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:249.08s

Optimal: selection 011101100010, value -7.50045649+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
381	001111001001	-7.50028011		0.00072252
382	011110110000	-7.50020388		0.00072252
383	010111001010	-7.50033796		0.00072252
384	111000110100	-7.49983133		0.00072252
385	011101001010	-7.50035215		0.00072252
386	110100100110	-7.50007877		0.00072252
387	011011001100	-7.50002786		0.00072252
388	110010010011	-7.49992490		0.00072252
389	010110110010	-7.50018820		0.00072252
390	110110001001	-7.50010312		0.00072252
391	011001111000	-7.50009229		0.00072252
392	000011011011	-7.50009225		0.00072252
393	001110001101	-7.49995661		0.00072252
394	110111100000	-7.50032996		0.00072252
395	001100101101	-7.49996062		0.00072252
396	111001001001	-7.50011454		0.00072252
397	100011000111	-7.49998582		0.00072252
398	110011011000	-7.50008567		0.00072252
399	001011001101	-7.49998261		0.00072252
400	010010111001	-7.49993575		0.00072252
401	100110001101	-7.49995666		0.00072252
402	111000010011	-7.49992120		0.00072252
403	111000110001	-7.49989899		0.00072252
404	101101110000	-7.50019423		0.00072252
405	001100110110	-7.50002064		0.00072252
406	110101101000	-7.50033476		0.00072252
407	001001111001	-7.50007417		0.00072252
408	011100110010	-7.50016404		0.00072252
409	100011011100	-7.49994182		0.00072252
410	110011000110	-7.50000478		0.00072252
411	111000011100	-7.49981854		0.00072252
412	110100101001	-7.50010162		0.00072252
413	101001001101	-7.49997506		0.00072252
414	111111000000	-7.50028100		0.00072252
415	000011011110	-7.49993485		0.00072252
416	100101110010	-7.50021084		0.00072252
417	110001011010	-7.50011108		0.00072252
418	100001110110	-7.49994465		0.00072252
419	001011110001	-7.50006377		0.00072252
420	001011110100	-7.49993064		0.00072252
421	100111000011	-7.50023916		0.00072252
422	100101101100	-7.50018242		0.00072252
423	010110001011	-7.50006863		0.00072252
424	001101101100	-7.50015838		0.00072252
425	011011110000	-7.50006026		0.00072252
426	100100110110	-7.50002308		0.00072252
427	100001011011	-7.50010301		0.00072252
428	001000110111	-7.49975303		0.00072252
429	110001101001	-7.50010544		0.00072252
430	011000110011	-7.49988206		0.00072252
431	100100101101	-7.49994968		0.00072252
432	100001011110	-7.49996743		0.00072252
433	000110111001	-7.50010749		0.00072252
434	111101000010	-7.50029174		0.00072252
435	111001110000	-7.50003322		0.00072252
436	011001001011	-7.50009484		0.00072252
437	001101110010	-7.50017262		0.00072252
438	001100011011	-7.50010308		0.00072252
439	000101101011	-7.50026061		0.00072252
440	000010110111	-7.49974881		0.00072252
441	000011101101	-7.49997109		0.00072252
442	011001001110	-7.50000392		0.00072252
443	110111000010	-7.50027406		0.00072252
444	111101001000	-7.50028113		0.00072252
445	011100111000	-7.50014235		0.00072252
446	001100011110	-7.50001350		0.00072252
447	010001101011	-7.50009786		0.00072252
