%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 10
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.520088705369428, 
maxIter: 0, func_eval: 6719
Parameters Found: [ 0.05846444 -0.29502704 -0.22493535 -0.15551061 -0.03045447  0.04537803
  0.11858307 -0.06353845 -0.13050043  0.05024571  0.02449406  0.03944769
  0.18526914  0.76468111  0.90540681  0.05652083  0.03716671  0.06148428
  0.11058569 -0.05492736]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:934.42s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
189	000001000011	-23.50209383		0.00180628
190	001001000001	-23.50254192		0.00180628
191	000100100100	-23.50233996		0.00180625
192	100100010000	-23.50243770		0.00180625
193	000100010010	-23.50237094		0.00180625
194	010110000000	-23.50264747		0.00180625
195	000100011000	-23.50230413		0.00180622
196	000100100001	-23.50247610		0.00180621
197	010001000010	-23.50243092		0.00180619
198	100001000001	-23.50243709		0.00180617
199	010100000010	-23.50242473		0.00180617
200	010001100000	-23.50244626		0.00180617
201	010001001000	-23.50236193		0.00180617
202	100101000000	-23.50273052		0.00180614
203	000101000010	-23.50268116		0.00180613
204	000001001001	-23.50234456		0.00180613
205	000101100000	-23.50265440		0.00180612
206	010100001000	-23.50242899		0.00180611
207	000001100001	-23.50248156		0.00180611
208	000101001000	-23.50261471		0.00180610
209	010100100000	-23.50263258		0.00180607
210	000000000000	1.49728308		0.00124936
211	001010110000	-23.50151335		0.00123154
212	100010110000	-23.50141500		0.00123150
213	000010110010	-23.50143544		0.00123149
214	101000110000	-23.50158728		0.00123149
215	001000110010	-23.50155977		0.00123147
216	000010111000	-23.50129518		0.00123147
217	001000111000	-23.50145614		0.00123146
218	001010001100	-23.50179975		0.00123143
219	100000110010	-23.50140475		0.00123140
220	100010001100	-23.50163442		0.00123139
221	000010001110	-23.50157586		0.00123139
222	100000111000	-23.50129985		0.00123139
223	101000001100	-23.50162781		0.00123139
224	001000101100	-23.50172259		0.00123138
225	000000111010	-23.50128525		0.00123137
226	001000001110	-23.50152130		0.00123137
227	000010101100	-23.50168089		0.00123137
228	101010010000	-23.50241897		0.00123136
229	101010000100	-23.50237047		0.00123136
230	001010000110	-23.50229900		0.00123135
231	001010000011	-23.50211759		0.00123135
232	001010010010	-23.50240016		0.00123134
233	001010011000	-23.50229672		0.00123133
234	100000101100	-23.50152165		0.00123133
235	000000101110	-23.50145439		0.00123132
236	111010000000	-23.50224294		0.00123132
237	001010100100	-23.50239219		0.00123132
238	101000100100	-23.50230220		0.00123131
239	100010000110	-23.50213495		0.00123131
240	100010000011	-23.50195609		0.00123131
241	101000000011	-23.50183959		0.00123130
242	001000100110	-23.50222203		0.00123130
243	100000001110	-23.50129931		0.00123130
244	000010100110	-23.50221696		0.00123130
245	001000100011	-23.50204099		0.00123130
246	101000000110	-23.50209171		0.00123129
247	100010100100	-23.50224919		0.00123129
248	100010010010	-23.50228076		0.00123129
249	110010000010	-23.50198413		0.00123128
250	000010100011	-23.50210917		0.00123128
251	100010011000	-23.50217604		0.00123128
252	101010000001	-23.50250879		0.00123128
253	000010001011	-23.50186388		0.00123128
254	111000100000	-23.50219243		0.00123127
255	001000001011	-23.50173607		0.00123127
