%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 2, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -52.29500945064502, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.45221817e+00 -7.91921929e-01  1.03160621e-01  3.63485569e-02
 -1.15400858e-03 -3.25695674e-02 -7.85441008e-02  3.57372734e-02
  7.62786437e-02  1.24493282e+00 -1.45947452e-01  1.21931588e+00
  8.73229108e-02  2.39505981e-01  1.39792081e+00  1.83595216e-01]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:680.68s

Optimal: selection 001010000000, value -56.52512680+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
326	010000010001	-40.51145406		0.00012416
327	000100000101	-40.51207735		0.00012404
328	010100000001	-40.51234135		0.00012381
329	010100000100	-40.51317075		0.00012265
330	000001010100	-40.51464334		0.00012227
331	010001010000	-40.51485449		0.00012209
332	000100010100	-40.51416509		0.00012188
333	000100010001	-40.51422412		0.00012183
334	000101010000	-40.51620786		0.00012172
335	010001000100	-40.51485679		0.00012134
336	010100010000	-40.51465920		0.00012133
337	010001000001	-40.51494304		0.00012124
338	000001000101	-40.51496201		0.00012109
339	000001010001	-40.51561802		0.00012094
340	000101000100	-40.51676827		0.00012020
341	000101000001	-40.51682267		0.00012015
342	010101000000	-40.51704031		0.00011995
343	010100010111	24.51387046		0.00006644
344	010101000111	24.51067794		0.00006643
345	110100010101	24.51355660		0.00006641
346	010100011101	24.51363679		0.00006641
347	110101000101	24.51047279		0.00006641
348	010101001101	24.51044195		0.00006639
349	110001010101	24.50951732		0.00006638
350	010001011101	24.50945604		0.00006636
351	010101110100	24.50602148		0.00006636
352	010001110101	24.50937291		0.00006636
353	010101110001	24.50654042		0.00006635
354	010001010111	24.50923188		0.00006635
355	000101110101	24.50600103		0.00006634
356	110101010001	24.50637534		0.00006634
357	010100110101	24.51280828		0.00006633
358	010101010011	24.50625132		0.00006632
359	000101011101	24.50580510		0.00006632
360	110101010100	24.50541218		0.00006630
361	000101010111	24.50559687		0.00006630
362	010101011100	24.50549640		0.00006630
363	011101000101	24.50801188		0.00006619
364	011101010001	24.50419348		0.00006615
365	011100010101	24.51065046		0.00006615
366	001101010101	24.50368453		0.00006614
367	011101010100	24.50321439		0.00006611
368	010101010110	24.50328989		0.00006608
369	100101010101	24.50335146		0.00006607
370	010101011001	24.50354153		0.00006603
371	010111010100	24.50212233		0.00006601
372	010111010001	24.50264358		0.00006600
373	000111010101	24.50199315		0.00006598
374	011001010101	24.50529572		0.00006597
375	010111000101	24.50571661		0.00006596
376	010011010101	24.50491982		0.00006594
377	010101100101	24.50484204		0.00006580
378	010110010101	24.50720594		0.00006579
379	010100000111	-7.49368939		0.00003976
380	010101110000	-7.50288854		0.00003975
381	000101110100	-7.50296529		0.00003974
382	000101110001	-7.50320874		0.00003973
383	010100001101	-7.49398608		0.00003972
384	010101000011	-7.50143022		0.00003972
385	010001110100	-7.50049331		0.00003971
386	000101001101	-7.50170694		0.00003971
387	110101000001	-7.50148548		0.00003971
388	010001001101	-7.49842967		0.00003971
389	010001110001	-7.50076863		0.00003970
390	110001000101	-7.49848464		0.00003970
391	110100000101	-7.49418254		0.00003970
392	010101001100	-7.50237421		0.00003970
393	000001110101	-7.50113638		0.00003970
394	000101000111	-7.50185214		0.00003969
395	010001000111	-7.49859080		0.00003969
396	110101000100	-7.50257468		0.00003967
397	010100110100	-7.49920152		0.00003966
398	010100010011	-7.49856505		0.00003966
399	000100011101	-7.49861737		0.00003965
400	010100110001	-7.49856118		0.00003964
401	010000011101	-7.49444966		0.00003964
402	110100010001	-7.49872903		0.00003963
403	010100011100	-7.49950208		0.00003963
404	000100010111	-7.49876489		0.00003963
405	000100110101	-7.49864596		0.00003963
406	110001010001	-7.50154038		0.00003963
407	000001011101	-7.50185316		0.00003962
408	010000010111	-7.49461311		0.00003962
409	110000010101	-7.49461567		0.00003962
410	010001011100	-7.50153925		0.00003960
411	000101011100	-7.50429028		0.00003960
412	110100010100	-7.49981359		0.00003960
413	010000110101	-7.49475731		0.00003959
414	110101010000	-7.50441400		0.00003959
415	110001010100	-7.50170928		0.00003958
416	010001010011	-7.50197570		0.00003957
417	000101010011	-7.50467894		0.00003957
418	000001010111	-7.50245851		0.00003955
419	010101000110	-7.50451769		0.00003944
420	011101000001	-7.50348051		0.00003942
421	001101000101	-7.50375694		0.00003942
422	100101000101	-7.50427685		0.00003940
423	011101000100	-7.50458564		0.00003939
424	010101001001	-7.50420303		0.00003938
425	010100010110	-7.50164788		0.00003938
426	001101010001	-7.50597553		0.00003937
427	011101010000	-7.50614591		0.00003933
428	011100000101	-7.49690184		0.00003933
429	100100010101	-7.50129831		0.00003933
430	001101010100	-7.50619222		0.00003933
431	100101010001	-7.50677448		0.00003932
432	010100011001	-7.50133554		0.00003932
433	100001010101	-7.50439262		0.00003932
434	010101010010	-7.50668617		0.00003932
435	010001011001	-7.50428836		0.00003930
436	011100010001	-7.50116928		0.00003930
437	000101011001	-7.50700753		0.00003930
438	000101010110	-7.50687798		0.00003929
439	010001010110	-7.50414288		0.00003929
440	001100010101	-7.50122363		0.00003929
441	100101010100	-7.50697524		0.00003928
442	010101011000	-7.50701649		0.00003928
443	011100010100	-7.50226977		0.00003926
444	010111010000	-7.50662401		0.00003924
445	000111010100	-7.50681180		0.00003922
446	000111010001	-7.50705294		0.00003921
447	010111000100	-7.50580912		0.00003921
448	010111000001	-7.50516182		0.00003919
449	011001000101	-7.50251941		0.00003918
450	000111000101	-7.50557973		0.00003917
451	010101100100	-7.50684504		0.00003915
452	010101100001	-7.50620006		0.00003914
453	010011010100	-7.50478505		0.00003913
454	011001010001	-7.50529610		0.00003913
455	000101100101	-7.50650693		0.00003913
456	001001010101	-7.50563341		0.00003913
457	010011010001	-7.50505804		0.00003913
458	000011010101	-7.50553683		0.00003910
