%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 3, g: 2, theta3: 1.000000, layers: 15
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -42.30459316540032, 
maxIter: 0, func_eval: 8000
Parameters Found: [ 0.59248818  0.90646565 -0.39435177 -0.41633112 -0.18787438  0.29162967
 -0.19749962 -0.03888305 -0.02291327  0.15079962  0.01546139  0.08121609
 -0.15411036 -0.07709006  0.1050993   0.02543258  0.05615032 -0.01743701
  1.61272751  0.0435829   0.02280688  1.13425641  0.03156368 -0.15179975
 -0.25534715  0.10991045  0.15046064  1.34803311  0.84119253 -0.12207069]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:12375.89s

Optimal: selection 101010000000, value -43.51002035+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
177	000100000100	-42.50813739		0.00044445
178	010000000100	-42.50703827		0.00044445
179	000000000101	-42.50677515		0.00044428
180	000001000001	-42.50874966		0.00044405
181	010001000000	-42.50862354		0.00044403
182	010000010000	-42.50729014		0.00044390
183	000000010001	-42.50731962		0.00044388
184	000100010000	-42.50814122		0.00044378
185	000101000000	-42.50907887		0.00044371
186	000001000100	-42.50824584		0.00044349
187	000000010100	-42.50681373		0.00044332
188	000001010000	-42.50758711		0.00044249
189	100000001010	-43.50904585		0.00042596
190	000000101010	-43.50919663		0.00042568
191	100000101000	-43.50926297		0.00042564
192	001000001010	-43.50943554		0.00042557
193	100000100010	-43.50939972		0.00042557
194	000010101000	-43.50942641		0.00042546
195	101000000010	-43.50964539		0.00042544
196	101000001000	-43.50961090		0.00042538
197	100010100000	-43.50963039		0.00042535
198	001000101000	-43.50959419		0.00042534
199	000010001010	-43.50953514		0.00042533
200	100010001000	-43.50957732		0.00042533
201	001000100010	-43.50972740		0.00042527
202	001010100000	-43.50980066		0.00042526
203	000010100010	-43.50966136		0.00042525
204	100010000010	-43.50971355		0.00042525
205	101000100000	-43.50982961		0.00042518
206	001010001000	-43.50980960		0.00042516
207	001010000010	-43.50994229		0.00042509
208	101010000000	-43.51002035		0.00042503
209	000000111000	-42.50531917		0.00025543
210	100000110000	-42.50552199		0.00025539
211	000010110000	-42.50547009		0.00025538
212	000000110010	-42.50556863		0.00025536
213	001000110000	-42.50583272		0.00025527
214	000000001110	-42.50596900		0.00025517
215	100000001100	-42.50614180		0.00025511
216	000000101100	-42.50639746		0.00025499
217	001000001100	-42.50663856		0.00025492
218	000000001011	-42.50648880		0.00025485
219	100000000011	-42.50661491		0.00025484
220	000010001100	-42.50677286		0.00025482
221	110000000010	-42.50671306		0.00025475
222	110000001000	-42.50675975		0.00025471
223	001000000011	-42.50710105		0.00025465
224	000000100011	-42.50716671		0.00025459
225	110000100000	-42.50721823		0.00025454
226	100000000110	-42.50739201		0.00025452
227	111000000000	-42.50747962		0.00025446
228	000010000011	-42.50754057		0.00025443
229	110010000000	-42.50751960		0.00025441
230	000000100110	-42.50774639		0.00025437
231	100000001001	-42.50754972		0.00025435
232	100000100100	-42.50784604		0.00025433
233	001000000110	-42.50788523		0.00025433
234	100000011000	-42.50763943		0.00025429
235	000000011010	-42.50761293		0.00025427
236	101000000100	-42.50809390		0.00025427
237	010000001010	-42.50764003		0.00025424
238	100000010010	-42.50779018		0.00025424
239	000010011000	-42.50781519		0.00025423
240	000010000110	-42.50812127		0.00025421
241	100010010000	-42.50799333		0.00025419
242	100010000100	-42.50819676		0.00025418
243	001000001001	-42.50803940		0.00025417
244	001000011000	-42.50801217		0.00025416
245	001000100100	-42.50828078		0.00025416
246	000010010010	-42.50806414		0.00025416
247	101000000001	-42.50819784		0.00025415
248	000000101001	-42.50800281		0.00025413
249	101000010000	-42.50822175		0.00025412
250	100000100001	-42.50815449		0.00025412
251	001000010010	-42.50815938		0.00025411
252	001010010000	-42.50820512		0.00025410
253	000010100100	-42.50824944		0.00025410
254	010000100010	-42.50817166		0.00025406
255	010000101000	-42.50811963		0.00025404
256	001010000100	-42.50853257		0.00025403
257	011000000010	-42.50832403		0.00025401
258	000010001001	-42.50837717		0.00025397
259	011000001000	-42.50837426		0.00025397
260	100010000001	-42.50850418		0.00025396
261	001000100001	-42.50858216		0.00025395
262	010010000010	-42.50849719		0.00025393
263	010010001000	-42.50844567		0.00025390
264	011000100000	-42.50877072		0.00025382
265	001010000001	-42.50883291		0.00025382
266	010010100000	-42.50867650		0.00025379
267	000010100001	-42.50875429		0.00025379
268	000011100000	-42.50826481		0.00025378
269	001100000010	-42.50850952		0.00025372
270	011010000000	-42.50897316		0.00025371
271	001100001000	-42.50856682		0.00025367
272	000011001000	-42.50848928		0.00025367
273	001011000000	-42.50863199		0.00025366
274	100011000000	-42.50861808		0.00025366
275	101100000000	-42.50878994		0.00025363
276	000011000010	-42.50873720		0.00025360
277	001100100000	-42.50883927		0.00025358
278	001110000000	-42.50884383		0.00025357
279	000100001010	-42.50873207		0.00025351
280	100100000010	-42.50892285		0.00025347
281	000001101000	-42.50887189		0.00025346
282	100001100000	-42.50902536		0.00025344
283	001001100000	-42.50913821		0.00025343
284	100100001000	-42.50897661		0.00025342
285	000100100010	-42.50913967		0.00025339
286	000001100010	-42.50912032		0.00025339
287	100001001000	-42.50902218		0.00025338
288	000100101000	-42.50909472		0.00025336
289	001001001000	-42.50919705		0.00025335
290	000110000010	-42.50926733		0.00025335
291	000001001010	-42.50904400		0.00025334
292	101001000000	-42.50935728		0.00025334
293	100001000010	-42.50917190		0.00025333
294	000110001000	-42.50922289		0.00025333
295	100100100000	-42.50931107		0.00025332
296	001001000010	-42.50934322		0.00025331
297	100110000000	-42.50941457		0.00025328
298	000110100000	-42.50932970		0.00025327
299	101000101010	-39.50812545		0.00011608
300	101010001010	-39.50838842		0.00011606
301	100010101010	-39.50830084		0.00011604
302	001010101010	-39.50867463		0.00011600
303	101010100010	-39.50880814		0.00011600
304	101010101000	-39.50874616		0.00011600
305	101000001010	-42.50869213		0.00009184
306	100000101010	-42.50854652		0.00009182
307	100010001010	-42.50889672		0.00009175
308	001000101010	-42.50897773		0.00009175
309	101000100010	-42.50916174		0.00009174
310	101000101000	-42.50911325		0.00009172
311	100010101000	-42.50905047		0.00009172
312	101010000010	-42.50938833		0.00009171
313	001010001010	-42.50922900		0.00009171
314	100010100010	-42.50920070		0.00009171
315	000010101010	-42.50904812		0.00009170
316	101010001000	-42.50934036		0.00009169
317	001010101000	-42.50932427		0.00009168
318	101010100000	-42.50950917		0.00009168
319	001010100010	-42.50947096		0.00009168
320	101010101010	-34.50772519		0.00009004
321	010101010100	5.49911918		0.00005128
322	000101010101	5.49924364		0.00005128
323	010101010001	5.49925118		0.00005124
324	010001010101	5.50067912		0.00005120
325	010101000101	5.50077009		0.00005106
326	010100010101	5.50204344		0.00005104
327	010101010101	37.50413937		0.00004509
328	010000010101	-18.50079847		0.00003106
329	000001010101	-18.50340796		0.00003106
330	010001010100	-18.50325571		0.00003106
331	000101010100	-18.50429122		0.00003105
332	010001010001	-18.50347671		0.00003104
333	000100010101	-18.50246362		0.00003104
334	010100010100	-18.50284409		0.00003103
335	000101010001	-18.50449806		0.00003103
336	010001000101	-18.50242079		0.00003103
337	010101010000	-18.50448930		0.00003103
338	010100010001	-18.50265813		0.00003102
339	010100000101	-18.50093965		0.00003102
340	000101000101	-18.50369019		0.00003102
341	010101000100	-18.50397402		0.00003101
342	010101000001	-18.50378599		0.00003100
343	010101100000	-27.50646646		0.00002789
344	000101100100	-27.50621671		0.00002788
345	000101100001	-27.50639554		0.00002788
346	000101011000	-27.50596406		0.00002786
347	000101010010	-27.50604999		0.00002785
348	100101010000	-27.50605355		0.00002784
349	001001010001	-27.50573364		0.00002781
350	000001011001	-27.50535447		0.00002780
351	010101001000	-27.50605404		0.00002779
352	010110010000	-27.50559722		0.00002777
353	000011010001	-27.50530738		0.00002777
354	011001010000	-27.50558652		0.00002777
355	100101000100	-27.50589378		0.00002777
356	001001010100	-27.50535030		0.00002777
357	100001010001	-27.50537929		0.00002776
358	000101001001	-27.50583682		0.00002776
359	000001100101	-27.50533681		0.00002776
360	000110010100	-27.50529812		0.00002776
361	000110010001	-27.50547798		0.00002775
