%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -19.474144012498513, 
maxIter: 0, func_eval: 4061
Parameters Found: [ 1.32541216 -0.35744846 -0.04617358 -0.07801604 -0.02572866  0.12576836
  0.07364906 -0.08700198  0.04015472  1.10102389  0.11379119  1.02219012
  0.02206536 -0.15325641  1.00490815  0.02709252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:26859.07s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
140	101000101000	-22.50281144		0.00211394
141	001000101010	-22.50274326		0.00211393
142	100010001010	-22.50268036		0.00211388
143	101010000010	-22.50292948		0.00211375
144	100010100010	-22.50280898		0.00211366
145	101010001000	-22.50286662		0.00211364
146	001010001010	-22.50280714		0.00211363
147	100010101000	-22.50270931		0.00211356
148	000010101010	-22.50268907		0.00211355
149	101010100000	-22.50294659		0.00211343
150	001010100010	-22.50291344		0.00211342
151	001010101000	-22.50281504		0.00211332
152	100100000000	-19.50304235		0.00144863
153	000100100000	-19.50296578		0.00144855
154	000100000010	-19.50294691		0.00144843
155	000100001000	-19.50289018		0.00144841
156	010000100000	-19.50267497		0.00144804
157	000000100001	-19.50261810		0.00144795
158	010000000010	-19.50261399		0.00144781
159	010000001000	-19.50255471		0.00144778
160	100000000001	-19.50257407		0.00144770
161	011000000000	-19.50285561		0.00144765
162	000001000010	-19.50280191		0.00144756
163	000000001001	-19.50244518		0.00144754
164	100001000000	-19.50280146		0.00144749
165	000110000000	-19.50297225		0.00144740
166	001100000000	-19.50286471		0.00144736
167	001000000001	-19.50272025		0.00144734
168	000001001000	-19.50267192		0.00144733
169	000001100000	-19.50262827		0.00144713
170	000000100100	-19.50235488		0.00144713
171	010010000000	-19.50275267		0.00144709
172	100000000100	-19.50238193		0.00144707
173	000010000001	-19.50271320		0.00144705
174	000000000110	-19.50231232		0.00144694
175	110000000000	-19.50230449		0.00144688
176	001001000000	-19.50283430		0.00144681
177	001000000100	-19.50253066		0.00144672
178	000000000011	-19.50218474		0.00144668
179	000010000100	-19.50245035		0.00144622
180	000000010010	-19.50236607		0.00144616
181	100000010000	-19.50238301		0.00144614
182	000000011000	-19.50223571		0.00144593
183	001000010000	-19.50248709		0.00144566
184	000000001100	-19.50178615		0.00144561
185	000011000000	-19.50245086		0.00144547
186	000010010000	-19.50228753		0.00144483
187	000000110000	-19.50142864		0.00144360
188	100100101000	-23.50269777		0.00137971
189	100001001010	-23.50252795		0.00137963
190	000100101010	-23.50260468		0.00137961
191	100100100010	-23.50272905		0.00137955
192	000110101000	-23.50271850		0.00137954
193	100100001010	-23.50249912		0.00137953
194	000001101010	-23.50253689		0.00137949
195	100110100000	-23.50284318		0.00137948
196	100001100010	-23.50263862		0.00137937
197	100001101000	-23.50253409		0.00137936
198	100110001000	-23.50272155		0.00137936
199	000110100010	-23.50278513		0.00137935
200	001001001010	-23.50263406		0.00137933
201	000110001010	-23.50263716		0.00137925
202	101001000010	-23.50273823		0.00137921
203	100110000010	-23.50275264		0.00137920
204	101001001000	-23.50267051		0.00137917
205	001001100010	-23.50272241		0.00137909
206	001001101000	-23.50261915		0.00137908
207	101001100000	-23.50273252		0.00137895
208	001100101000	-23.50257235		0.00137894
209	101100100000	-23.50270836		0.00137887
210	101100001000	-23.50252709		0.00137880
211	001100100010	-23.50260236		0.00137878
212	001110100000	-23.50265983		0.00137877
213	001100001010	-23.50239476		0.00137874
214	000011001010	-23.50238548		0.00137870
215	101100000010	-23.50252156		0.00137868
216	010010101000	-23.50239448		0.00137863
217	001110001000	-23.50256051		0.00137862
218	011010100000	-23.50266217		0.00137861
219	100011000010	-23.50247833		0.00137860
220	100011001000	-23.50237398		0.00137859
