%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 6, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -13.038542909362548, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.39099836 -0.30774957 -0.19833624 -0.01014762  0.27648962 -0.21971256
  0.0410819   0.10972929  0.02943196  0.07884048  0.98349203  1.19549191
  0.01945818 -0.36446033 -0.33916722  1.26880728]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:8167.60s

Optimal: selection 100110100010, value -16.50173109+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
200	001110001000	-15.50165667		0.00113039
201	001001100010	-15.50173892		0.00113039
202	100010000011	-15.50123183		0.00113038
203	010010100010	-15.50158188		0.00113037
204	110010100000	-15.50134772		0.00113037
205	001001101000	-15.50165139		0.00113036
206	101000100001	-15.50158694		0.00113036
207	110010000010	-15.50126477		0.00113036
208	001000001110	-15.50090328		0.00113035
209	100010001001	-15.50141467		0.00113035
210	000010101001	-15.50148040		0.00113035
211	000010001011	-15.50114523		0.00113034
212	001000100011	-15.50130250		0.00113034
213	111000100000	-15.50142787		0.00113034
214	101001000010	-15.50176581		0.00113034
215	101001001000	-15.50170295		0.00113034
216	110010001000	-15.50122558		0.00113033
217	010010101000	-15.50151801		0.00113033
218	100000011010	-15.50128649		0.00113032
219	010010001010	-15.50144145		0.00113032
220	001000101001	-15.50148610		0.00113032
221	011000100010	-15.50162873		0.00113031
222	001001001010	-15.50167091		0.00113030
223	101000000011	-15.50117854		0.00113030
224	000110100010	-15.50181009		0.00113029
225	011000101000	-15.50159030		0.00113029
226	101000001001	-15.50138682		0.00113029
227	100110100000	-15.50185715		0.00113029
228	100000100110	-15.50125542		0.00113028
229	100110000010	-15.50180343		0.00113027
230	111000000010	-15.50127808		0.00113027
231	111000001000	-15.50126432		0.00113027
232	100000101100	-15.50089187		0.00113026
233	101100100000	-15.50179113		0.00113026
234	001000001011	-15.50108409		0.00113025
235	100110001000	-15.50176601		0.00113025
236	000110101000	-15.50174799		0.00113025
237	000000101110	-15.50083843		0.00113025
238	001100100010	-15.50171079		0.00113024
239	000110001010	-15.50170067		0.00113024
240	100001100010	-15.50167825		0.00113023
241	011000001010	-15.50144689		0.00113023
242	001100101000	-15.50167412		0.00113022
243	100001101000	-15.50158983		0.00113021
244	101100000010	-15.50167057		0.00113019
245	000001101010	-15.50158504		0.00113019
246	101100001000	-15.50165858		0.00113019
247	100000001110	-15.50074663		0.00113019
248	100000100011	-15.50116313		0.00113019
249	110000100010	-15.50120815		0.00113016
250	100000101001	-15.50134584		0.00113016
251	001100001010	-15.50155995		0.00113015
252	000000101011	-15.50107036		0.00113015
253	110000101000	-15.50116883		0.00113014
254	100001001010	-15.50159473		0.00113013
255	010000101010	-15.50137866		0.00113012
256	100000001011	-15.50092921		0.00113009
257	100100100010	-15.50179628		0.00113008
258	110000001010	-15.50101081		0.00113006
259	100100101000	-15.50175873		0.00113006
260	000100101010	-15.50168735		0.00113004
261	100100001010	-15.50162994		0.00112998
262	100000001111	-15.49970055		0.00094524
263	001000001111	-15.49990720		0.00094522
264	110000001110	-15.49981546		0.00094516
265	000010001111	-15.50003656		0.00094515
266	110000001011	-15.49991332		0.00094513
267	111000000011	-15.50020488		0.00094512
268	000000101111	-15.49994350		0.00094512
269	000010111100	-15.49996948		0.00094512
270	100000111100	-15.49987786		0.00094511
271	000000111110	-15.49984434		0.00094511
272	001000111100	-15.50004065		0.00094511
273	111000001100	-15.50013739		0.00094510
274	110010001100	-15.50016686		0.00094507
275	110010000011	-15.50031067		0.00094506
276	101000001101	-15.50022658		0.00094506
277	001011110000	-15.50048552		0.00094504
278	101000000111	-15.50030017		0.00094504
279	110000101100	-15.50009193		0.00094504
280	110000100011	-15.50023612		0.00094502
281	100011110000	-15.50044344		0.00094500
282	100010001101	-15.50032264		0.00094499
283	000011111000	-15.50036293		0.00094498
284	110010110000	-15.50030112		0.00094498
285	110000110010	-15.50017531		0.00094498
286	000011110010	-15.50048290		0.00094497
287	100010000111	-15.50042167		0.00094497
288	111000110000	-15.50039587		0.00094497
289	110000111000	-15.50012899		0.00094496
290	001010001101	-15.50048993		0.00094496
291	100000110011	-15.50017013		0.00094496
292	100000101101	-15.50023563		0.00094496
293	001000110011	-15.50033026		0.00094495
294	011000001110	-15.50030331		0.00094495
295	000000111011	-15.50009028		0.00094494
296	001010000111	-15.50058808		0.00094494
297	111000000110	-15.50043301		0.00094494
298	100000100111	-15.50033479		0.00094494
299	111000001001	-15.50045551		0.00094494
300	001000101101	-15.50042765		0.00094493
301	000010110011	-15.50033539		0.00094493
302	011000001011	-15.50039940		0.00094493
303	010010001110	-15.50036608		0.00094493
304	000010110110	-15.50036458		0.00094493
305	100010110100	-15.50037377		0.00094492
306	100000110110	-15.50024841		0.00094492
307	101000110100	-15.50045281		0.00094492
308	001010110100	-15.50049633		0.00094492
309	001000100111	-15.50052593		0.00094491
310	001000110110	-15.50041032		0.00094491
311	110010000110	-15.50048793		0.00094491
312	010000101110	-15.50028510		0.00094489
313	110000100110	-15.50041312		0.00094487
314	110010001001	-15.50053586		0.00094487
315	010010001011	-15.50051304		0.00094487
316	011010001100	-15.50061536		0.00094487
317	111010000001	-15.50078829		0.00094486
318	101001110000	-15.50073299		0.00094486
319	000010101101	-15.50049017		0.00094486
320	011010000011	-15.50075651		0.00094486
321	111010000100	-15.50074529		0.00094485
322	001001111000	-15.50064462		0.00094484
323	000010100111	-15.50061388		0.00094484
324	110000101001	-15.50046118		0.00094484
325	011000101100	-15.50056516		0.00094483
326	010000101011	-15.50043233		0.00094483
327	111000100001	-15.50074452		0.00094483
328	001100001110	-15.50051989		0.00094482
329	001001110010	-15.50073916		0.00094482
330	011000100011	-15.50070669		0.00094482
331	101100000011	-15.50069737		0.00094482
332	111000100100	-15.50070126		0.00094482
333	101000110001	-15.50059478		0.00094482
334	010010110010	-15.50055519		0.00094481
335	001110110000	-15.50074797		0.00094481
336	001100001011	-15.50061245		0.00094480
337	100000111001	-15.50034583		0.00094480
338	100010011100	-15.50049529		0.00094480
339	000010011110	-15.50046781		0.00094480
340	010010101100	-15.50056109		0.00094480
341	001000111001	-15.50050685		0.00094480
342	010010111000	-15.50048432		0.00094480
343	011010110000	-15.50070311		0.00094480
344	101100001100	-15.50063518		0.00094479
345	001010011100	-15.50063335		0.00094479
346	011000110010	-15.50061665		0.00094479
347	100001111000	-15.50056230		0.00094479
348	010000111010	-15.50035874		0.00094479
349	100010110001	-15.50056662		0.00094479
350	101000011100	-15.50053292		0.00094479
351	001110001100	-15.50075324		0.00094479
352	100000011110	-15.50029473		0.00094479
353	001000011110	-15.50047214		0.00094478
354	110010100100	-15.50068933		0.00094478
355	001110000011	-15.50088908		0.00094478
356	001011001100	-15.50073925		0.00094478
357	001010110001	-15.50068740		0.00094478
358	011000111000	-15.50057121		0.00094478
359	101010000101	-15.50088313		0.00094478
360	100001110010	-15.50065773		0.00094478
361	000010111001	-15.50048655		0.00094477
362	110010100001	-15.50078345		0.00094476
363	000001111010	-15.50057743		0.00094476
364	010010100011	-15.50077893		0.00094476
365	100011001100	-15.50065067		0.00094476
366	001100110010	-15.50074022		0.00094476
367	101000100101	-15.50082702		0.00094475
368	000011001110	-15.50063526		0.00094475
369	101100110000	-15.50080065		0.00094475
370	001100111000	-15.50069655		0.00094474
371	000011101100	-15.50066735		0.00094473
372	001100101100	-15.50075251		0.00094472
373	001100100011	-15.50088874		0.00094472
374	011010000110	-15.50093554		0.00094470
375	000110001110	-15.50072883		0.00094470
376	100100001110	-15.50053812		0.00094470
377	111011000000	-15.50103895		0.00094468
378	000110110010	-15.50082493		0.00094468
379	100100001011	-15.50063244		0.00094468
380	111100000010	-15.50086608		0.00094468
381	100010100101	-15.50088168		0.00094467
382	110010010010	-15.50078027		0.00094467
383	011000100110	-15.50088547		0.00094467
384	100110110000	-15.50085206		0.00094467
385	100110001100	-15.50081082		0.00094467
386	011010001001	-15.50098259		0.00094467
387	101000010011	-15.50074849		0.00094467
388	101001001100	-15.50081598		0.00094466
389	101011010000	-15.50113002		0.00094466
390	000110111000	-15.50075582		0.00094466
391	100110000011	-15.50094931		0.00094466
392	110010011000	-15.50073408		0.00094466
393	110011000010	-15.50091071		0.00094466
394	111010010000	-15.50097006		0.00094466
395	001001001110	-15.50076729		0.00094465
396	000110001011	-15.50087226		0.00094465
397	100000011011	-15.50049131		0.00094465
