%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 8, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -5.501855371765724, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.40867362e-01 -2.89711098e-01 -1.14364397e-01 -2.40071125e-02
 -1.37288157e-01  2.10419124e-01 -1.39637025e-01  6.91344364e-04
  4.25962700e-02  1.74447793e-01  8.45051291e-01  1.19669866e+00
 -5.27609532e-02 -3.85078352e-02 -3.74326602e-02 -7.33643642e-02]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:33224.52s

Optimal: selection 101101100010, value -8.50071395+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
218	001101110000	-8.50025295		0.00143471
219	000001011110	-8.50007557		0.00143471
220	100100110100	-8.50015692		0.00143471
221	011000010011	-8.50018466		0.00143471
222	001100011100	-8.50016837		0.00143471
223	111000010100	-8.50014402		0.00143471
224	001100110001	-8.50022803		0.00143471
225	000100011110	-8.50012672		0.00143471
226	000001111001	-8.50010630		0.00143471
227	010001001011	-8.50017602		0.00143470
228	110001001001	-8.50018743		0.00143470
229	000011000111	-8.50013714		0.00143470
230	110010010100	-8.50010214		0.00143470
231	110011000100	-8.50016512		0.00143470
232	101100000101	-8.50022405		0.00143470
233	000100110110	-8.50011572		0.00143470
234	010001111000	-8.50010220		0.00143470
235	000010010111	-8.50005378		0.00143470
236	110001000110	-8.50014076		0.00143470
237	001001001101	-8.50011976		0.00143469
238	000100100111	-8.50014400		0.00143469
239	001001110100	-8.50008539		0.00143469
240	000110000111	-8.50015631		0.00143469
241	001100110100	-8.50013837		0.00143469
242	100001000111	-8.50010635		0.00143469
243	011000110001	-8.50012480		0.00143469
244	111100000100	-8.50021858		0.00143469
245	010010110001	-8.50009266		0.00143469
246	000011110001	-8.50009057		0.00143469
247	110100110000	-8.50017030		0.00143468
248	000111110000	-8.50015600		0.00143468
249	011000011100	-8.50004571		0.00143468
250	010011001100	-8.50007817		0.00143468
251	000011011100	-8.50001495		0.00143468
252	000001110110	-8.50001798		0.00143468
253	000100101101	-8.50008332		0.00143468
254	010010011100	-8.50000825		0.00143468
255	001000010111	-8.50003948		0.00143468
256	100001110100	-8.50002173		0.00143468
257	000011001101	-8.50004792		0.00143468
258	000110001101	-8.50009570		0.00143468
259	010001001110	-8.50005394		0.00143467
260	011000110100	-8.50003315		0.00143467
261	111100000001	-8.50022495		0.00143467
262	000010011101	-8.49996441		0.00143467
263	100001001101	-8.50003093		0.00143467
264	000001110011	-8.50004098		0.00143467
265	110100000110	-8.50012527		0.00143467
266	010011110000	-8.50005910		0.00143466
267	110100001001	-8.50014332		0.00143466
268	011100001100	-8.50011836		0.00143466
269	000100110011	-8.50008149		0.00143466
270	110000011001	-8.50001815		0.00143466
271	010010110100	-8.49997239		0.00143466
272	000010110101	-8.49994913		0.00143466
273	010000011011	-8.49999994		0.00143466
274	001000011101	-8.49996442		0.00143466
275	001000110101	-8.49997243		0.00143465
276	011100000011	-8.50017104		0.00143465
277	110000010110	-8.49997133		0.00143465
278	010100001011	-8.50009446		0.00143465
279	110001000011	-8.50008047		0.00143465
280	110001110000	-8.50001743		0.00143464
281	010100001110	-8.50002960		0.00143464
282	010000111001	-8.49994471		0.00143464
283	100000010111	-8.49992332		0.00143464
284	000011110100	-8.49991506		0.00143463
285	100100000111	-8.50001594		0.00143463
286	010000011110	-8.49987757		0.00143463
287	010000110110	-8.49988401		0.00143462
288	110010000101	-8.49994463		0.00143462
289	001100000111	-8.50002205		0.00143462
290	110001001100	-8.49994046		0.00143462
291	100100001101	-8.49996914		0.00143462
292	100000110101	-8.49986450		0.00143462
293	100000011101	-8.49984777		0.00143462
294	000100111100	-8.49990238		0.00143462
295	010010000111	-8.49991954		0.00143462
296	110000100101	-8.49990789		0.00143462
297	001100001101	-8.49997575		0.00143461
298	010000100111	-8.49987940		0.00143461
299	000001001111	-8.49987144		0.00143461
300	110000010011	-8.49991133		0.00143460
301	110100001100	-8.49995358		0.00143460
302	010010001101	-8.49985793		0.00143460
303	111000000101	-8.49991131		0.00143460
304	110100000011	-8.50000774		0.00143460
305	010000101101	-8.49981773		0.00143459
306	010000110011	-8.49985177		0.00143459
307	000001111100	-8.49977603		0.00143459
308	110000110001	-8.49985969		0.00143459
309	011000000111	-8.49986749		0.00143458
310	110000011100	-8.49977088		0.00143458
311	011000001101	-8.49982020		0.00143457
312	110000110100	-8.49976704		0.00143457
313	000000110111	-8.49970849		0.00143456
314	000000011111	-8.49968147		0.00143455
315	010000111100	-8.49966968		0.00143454
316	000100001111	-8.49977218		0.00143454
317	000000111101	-8.49961905		0.00143453
318	110000000111	-8.49957672		0.00143447
319	110000001101	-8.49952892		0.00143446
320	010000001111	-8.49949015		0.00143445
321	100101101010	-8.50069106		0.00140927
322	101101100010	-8.50071395		0.00140926
323	100110011010	-8.50058627		0.00140926
324	101101101000	-8.50068363		0.00140925
325	101001011010	-8.50054501		0.00140925
326	011001101010	-8.50059561		0.00140925
327	010110101010	-8.50061799		0.00140925
328	100111100010	-8.50067347		0.00140925
329	011110101000	-8.50065143		0.00140925
330	101110010010	-8.50062654		0.00140925
331	101001101001	-8.50057784		0.00140925
332	011110100010	-8.50066794		0.00140924
333	101110011000	-8.50059615		0.00140924
334	001101101010	-8.50064418		0.00140924
335	100110101001	-8.50058150		0.00140924
336	100111101000	-8.50062884		0.00140924
337	000111101010	-8.50060812		0.00140924
338	101011100001	-8.50059657		0.00140924
339	011011100010	-8.50060065		0.00140923
340	101110100001	-8.50062640		0.00140923
341	101001100110	-8.50051779		0.00140923
342	100110100110	-8.50053575		0.00140923
343	001110011010	-8.50055330		0.00140923
344	011010011010	-8.50047690		0.00140923
345	101100011010	-8.50053163		0.00140923
346	101110100100	-8.50056464		0.00140923
347	100111001010	-8.50059345		0.00140923
348	101101001010	-8.50061064		0.00140923
349	011011101000	-8.50055553		0.00140923
